SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,ISIN_CLEAN,Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,LISTING_SOURCE
TARIL,Transformers And Rectifiers (India) Limited,EQ,28-DEC-2007,1,1,INE763I01026,1,INE763I01026,532928,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,Active,B ,1.0,INE763I01026,Heavy Electrical Equipment,Equity,BOTH
TARMAT,Tarmat Limited,EQ,09-JUL-2007,10,1,INE924H01018,10,INE924H01018,532869,TARMAT,TARMAT LTD.,Active,B ,10.0,INE924H01018,Construction &amp; Engineering,Equity,BOTH
TASTYBITE,Tasty Bite Eatables Limited,EQ,23-MAR-2017,10,1,INE488B01017,10,INE488B01017,519091,TASTYBIT,TASTY BITE EATABLES LTD.,Active,B ,10.0,INE488B01017,Packaged Foods,Equity,BOTH
TATACHEM,Tata Chemicals Limited,EQ,01-APR-1999,10,1,INE092A01019,10,INE092A01019,500770,TATACHEM,TATA CHEMICALS LTD.,Active,A ,10.0,INE092A01019,Commodity Chemicals,Equity,BOTH
TATACOMM,Tata Communications Limited,EQ,12-APR-1995,10,1,INE151A01013,10,INE151A01013,500483,TATACOMM,TATA COMMUNICATIONS LTD.,Active,A ,10.0,INE151A01013,Telecom - Alternate Carriers,Equity,BOTH
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,18-NOV-1998,1,1,INE192A01025,1,INE192A01025,500800,TATAGLOBAL,Tata Global Beverages Limited,Active,A ,1.0,INE192A01025,Tea &amp; Coffee,Equity,BOTH
TATAELXSI,Tata Elxsi Limited,EQ,17-SEP-2003,10,1,INE670A01012,10,INE670A01012,500408,TATAELXSI,TATA ELXSI LTD.,Active,A ,10.0,INE670A01012,IT Software Products,Equity,BOTH
TATAPOWER,Tata Power Company Limited,EQ,03-APR-1996,1,1,INE245A01021,1,INE245A01021,500400,TATAPOWER,TATA POWER CO.LTD.,Active,A ,1.0,INE245A01021,Electric Utilities,Equity,BOTH
TBZ,Tribhovandas Bhimji Zaveri Limited,EQ,09-MAY-2012,10,1,INE760L01018,10,INE760L01018,534369,TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD.,Active,B ,10.0,INE760L01018,Other Apparels &amp; Accessories,Equity,BOTH
TCI,Transport Corporation of India Limited,EQ,21-JAN-2002,2,1,INE688A01022,2,INE688A01022,532349,TCI,TRANSPORT CORPORATION OF INDIA LTD.,Active,B ,2.0,INE688A01022,Surface Transportation,Equity,BOTH
TCIEXP,TCI Express Limited,EQ,15-DEC-2016,2,1,INE586V01016,2,INE586V01016,540212,TCIEXP,TCI Express Ltd,Active,B ,2.0,INE586V01016,Transportation - Logistics,Equity,BOTH
TCIFINANCE,TCI Finance Limited,EQ,21-MAY-1997,10,1,INE911B01018,10,INE911B01018,501242,TCIFINANCE,TCI FINANCE LTD.,Active,B ,10.0,INE911B01018,Finance (including NBFCs),Equity,BOTH
TCPLPACK,TCPL Packaging Limited,EQ,17-OCT-2017,10,1,INE822C01015,10,INE822C01015,523301,TCPLPACK,TCPL PACKAGING LTD.-$,Active,B ,10.0,INE822C01015,Paper &amp; Paper Products,Equity,BOTH
TCS,Tata Consultancy Services Limited,EQ,25-AUG-2004,1,1,INE467B01029,1,INE467B01029,532540,TCS,TATA CONSULTANCY SERVICES LTD.,Active,A ,1.0,INE467B01029,IT Consulting &amp; Software,Equity,BOTH
TEAMGTY,Team India Guaranty Limited,EQ,11-JUN-2002,10,1,INE289C01025,10,INE289C01025,511559,TIMESGTY,TIMES GUARANTY LTD.,Active,B ,10.0,INE289C01025,Finance (including NBFCs),Equity,BOTH
TEAMLEASE,Teamlease Services Limited,EQ,12-FEB-2016,10,1,INE985S01024,10,INE985S01024,539658,TEAMLEASE,TeamLease Services Ltd,Active,B ,10.0,INE985S01024,Sp.Consumer Services,Equity,BOTH
TECHM,Tech Mahindra Limited,EQ,28-AUG-2006,5,1,INE669C01036,5,INE669C01036,532755,TECHM,TECH MAHINDRA LTD.,Active,A ,5.0,INE669C01036,IT Consulting &amp; Software,Equity,BOTH
TECILCHEM,TECIL Chemicals and Hydro Power Limited,EQ,06-DEC-1995,10,50,INE014B01011,10,INE014B01011,506680,TRELCHE-B,TECIL CHEMICALS &amp; HYDRO POWER LTD.,Suspended,P ,10.0,INE014B01011,Commodity Chemicals,Equity,BOTH
TEJASNET,Tejas Networks Limited,EQ,27-JUN-2017,10,1,INE010J01012,10,INE010J01012,540595,TEJASNET,Tejas Networks Ltd,Active,B ,10.0,INE010J01012,Other Telecom Services,Equity,BOTH
TERASOFT,Tera Software Limited,BE,29-DEC-2016,10,1,INE482B01010,10,INE482B01010,533982,TERASOFT,TERA SOFTWARE LTD.,Active,B ,10.0,INE482B01010,IT Consulting &amp; Software,Equity,BOTH
TEXINFRA,Texmaco Infrastructure & Holdings Limited,EQ,09-SEP-2004,1,1,INE435C01024,1,INE435C01024,505400,TEXINFRA,TEXMACO INFRASTRUCTURE &amp; HOLDINGS LTD.,Active,B ,1.0,INE435C01024,Industrial Machinery,Equity,BOTH
TEXMOPIPES,Texmo Pipes and Products Limited,EQ,10-MAR-2010,10,1,INE141K01013,10,INE141K01013,533164,TEXMOPIPES,TEXMO PIPES &amp; PRODUCTS LTD.,Active,T ,10.0,INE141K01013,Plastic Products,Equity,BOTH
TEXRAIL,Texmaco Rail & Engineering Limited,EQ,03-MAR-2011,1,1,INE621L01012,1,INE621L01012,533326,TEXRAIL,TEXMACO RAIL &amp; ENGINEERING LTD.,Active,B ,1.0,INE621L01012,Construction &amp; Engineering,Equity,BOTH
TFL,Transwarranty Finance Limited,EQ,26-FEB-2007,10,1,INE804H01012,10,INE804H01012,532812,TFL,TRANSWARRANTY FINANCE LTD.,Active,B ,10.0,INE804H01012,Finance (including NBFCs),Equity,BOTH
TGBHOTELS,TGB Banquets And Hotels Limited,EQ,17-MAY-2007,10,1,INE797H01018,10,INE797H01018,532845,TGBHOTELS,TGB BANQUETS AND HOTELS LTD.,Active,B ,10.0,INE797H01018,Hotels,Equity,BOTH
THANGAMAYL,Thangamayil Jewellery Limited,EQ,19-FEB-2010,10,1,INE085J01014,10,INE085J01014,533158,THANGAMAYL,Thangamayil Jewellery Ltd,Active,B ,10.0,INE085J01014,Other Apparels &amp; Accessories,Equity,BOTH
THEINVEST,The Investment Trust Of India Limited,EQ,02-AUG-2017,10,1,INE924D01017,10,INE924D01017,530023,FORTUNEF,FORTUNE FINANCIAL SERVICES (INDIA) LTD.,Active,B ,10.0,INE924D01017,Finance (including NBFCs),Equity,BOTH
THERMAX,Thermax Limited,EQ,30-AUG-1995,2,1,INE152A01029,2,INE152A01029,500411,THERMAX,THERMAX LTD.,Active,A ,2.0,INE152A01029,Heavy Electrical Equipment,Equity,BOTH
THOMASCOOK,Thomas Cook  (India)  Limited,EQ,07-JUN-2000,1,1,INE332A01027,1,INE332A01027,500413,THOMASCOOK,THOMAS COOK (INDIA) LTD.,Active,B ,1.0,INE332A01027,Travel Support Services,Equity,BOTH
THOMASCOTT,Thomas Scott (India) Limited,EQ,30-JAN-2012,10,1,INE480M01011,10,INE480M01011,533941,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,Active,T ,10.0,INE480M01011,Other Apparels &amp; Accessories,Equity,BOTH
THYROCARE,Thyrocare Technologies Limited,EQ,09-MAY-2016,10,1,INE594H01019,10,INE594H01019,539871,THYROCARE,Thyrocare Technologies Ltd,Active,B ,10.0,INE594H01019,Healthcare Services,Equity,BOTH
TI,Tilaknagar Industries Limited,EQ,16-JUL-2010,10,1,INE133E01013,10,INE133E01013,507205,TI,TILAKNAGAR INDUSTRIES LTD.-$,Active,T ,10.0,INE133E01013,Breweries &amp; Distilleries,Equity,BOTH
TIIL,Technocraft Industries (India) Limited,EQ,12-FEB-2007,10,1,INE545H01011,10,INE545H01011,532804,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,Active,B ,10.0,INE545H01011,Iron &amp; Steel Products,Equity,BOTH
TIINDIA,Tube Investments of India Limited,EQ,02-NOV-2017,1,1,INE974X01010,1,INE974X01010,540762,TIINDIA,Tube Investments of India Ltd,Active,B ,1.0,INE974X01010,,Equity,BOTH
TIJARIA,Tijaria Polypipes Limited,EQ,14-OCT-2011,10,1,INE440L01017,10,INE440L01017,533629,TIJARIA,TIJARIA POLYPIPES LTD.,Active,B ,10.0,INE440L01017,Plastic Products,Equity,BOTH
TIL,TIL Limited,EQ,27-SEP-1995,10,1,INE806C01018,10,INE806C01018,505196,TIL,TIL LTD.,Active,B ,10.0,INE806C01018,Transport Related Services,Equity,BOTH
TIMETECHNO,Time Technoplast Limited,EQ,13-JUN-2007,1,1,INE508G01029,1,INE508G01029,532856,TIMETECHNO,TIME TECHNOPLAST LTD.,Active,B ,1.0,INE508G01029,Containers &amp; Packaging,Equity,BOTH
TIMKEN,Timken India Limited,EQ,06-FEB-2007,10,1,INE325A01013,10,INE325A01013,522113,TIMKEN,TIMKEN INDIA LTD.,Active,B ,10.0,INE325A01013,Industrial Machinery,Equity,BOTH
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,EQ,21-APR-2008,2,1,INE615H01020,2,INE615H01020,532966,TWL,TITAGARH WAGONS LTD.,Active,B ,2.0,INE615H01020,Commercial Vehicles,Equity,BOTH
TITAN,Titan Company Limited,EQ,24-SEP-2004,1,1,INE280A01028,1,INE280A01028,500114,TITAN,Titan Company Limited,Active,A ,1.0,INE280A01028,Other Apparels &amp; Accessories,Equity,BOTH
TMPV,Tata Motors Passenger Vehicles Limited,EQ,22-JUL-1998,2,1,INE155A01022,2,INE155A01022,500570,TATAMOTORS,TATA MOTORS LTD.,Active,A ,2.0,INE155A01022,Commercial Vehicles,Equity,BOTH
TNPETRO,Tamilnadu PetroProducts Limited,EQ,27-OCT-1999,10,1,INE148A01019,10,INE148A01019,500777,TNPETRO,TAMILNADU PETROPRODUCTS LTD.,Active,B ,10.0,INE148A01019,Commodity Chemicals,Equity,BOTH
TNPL,Tamil Nadu Newsprint & Papers Limited,EQ,14-FEB-1996,10,1,INE107A01015,10,INE107A01015,531426,TNPL,TAMIL NADU NEWSPRINT &amp; PAPERS LTD.,Active,B ,10.0,INE107A01015,Paper &amp; Paper Products,Equity,BOTH
TNTELE,Tamilnadu Telecommunication Limited,EQ,04-FEB-2003,10,1,INE141D01018,10,INE141D01018,523419,TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,Active,T ,10.0,INE141D01018,Telecom Cables,Equity,BOTH
TOKYOPLAST,Tokyo Plast International Limited,EQ,11-OCT-1995,10,1,INE932C01012,10,INE932C01012,500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD.,Active,B ,10.0,INE932C01012,Plastic Products,Equity,BOTH
TORNTPHARM,Torrent Pharmaceuticals Limited,EQ,25-NOV-2002,5,1,INE685A01028,5,INE685A01028,500420,TORNTPHARM,TORRENT PHARMACEUTICALS LTD.,Active,A ,5.0,INE685A01028,Pharmaceuticals,Equity,BOTH
TORNTPOWER,Torrent Power Limited,EQ,28-NOV-2006,10,1,INE813H01021,10,INE813H01021,532779,TORNTPOWER,TORRENT POWER LTD.,Active,A ,10.0,INE813H01021,Electric Utilities,Equity,BOTH
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,EQ,01-MAR-1995,10,1,INE757B01015,10,INE757B01015,520151,SHREYAS,SHREYAS SHIPPING &amp; LOGISTICS LTD.,Active,B ,10.0,INE757B01015,Shipping,Equity,BOTH
TREEHOUSE,Tree House Education & Accessories Limited,EQ,26-AUG-2011,10,1,INE040M01013,10,INE040M01013,533540,TREEHOUSE,TREE HOUSE EDUCATION &amp; ACCESSORIES LTD.,Active,T ,10.0,INE040M01013,Education,Equity,BOTH
TRENT,Trent Limited,EQ,07-JUN-2004,1,1,INE849A01020,1,INE849A01020,500251,TRENT,TRENT LTD.,Active,A ,1.0,INE849A01020,Department Stores,Equity,BOTH
TRF,TRF Limited,EQ,26-MAR-2010,10,1,INE391D01019,10,INE391D01019,505854,TRF,TRF LTD.-$,Active,T ,10.0,INE391D01019,Commercial Vehicles,Equity,BOTH
TRIGYN,Trigyn Technologies Limited,EQ,09-APR-1998,10,1,INE948A01012,10,INE948A01012,517562,TRIGYN,TRIGYN TECHNOLOGIES LTD.,Active,B ,10.0,INE948A01012,IT Software Products,Equity,BOTH
TRITURBINE,Triveni Turbine Limited,EQ,28-OCT-2011,1,1,INE152M01016,1,INE152M01016,533655,TRITURBINE,TRIVENI TURBINE LTD.,Active,B ,1.0,INE152M01016,Heavy Electrical Equipment,Equity,BOTH
TRIVENI,Triveni Engineering & Industries Limited,EQ,13-DEC-2005,1,1,INE256C01024,1,INE256C01024,532356,TRIVENI,TRIVENI ENGINEERING &amp; INDUSTRIES LTD.,Active,B ,1.0,INE256C01024,Sugar,Equity,BOTH
TTKHLTCARE,TTK Healthcare Limited,EQ,02-DEC-2015,10,1,INE910C01018,10,INE910C01018,507747,TTKHEALTH,TTK HEALTHCARE LTD.-$,Active,B ,10.0,INE910C01018,Pharmaceuticals,Equity,BOTH
TTML,Tata Teleservices (Maharashtra) Limited,EQ,20-OCT-2000,10,1,INE517B01013,10,INE517B01013,532371,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.,Active,T ,10.0,INE517B01013,Telecom Services,Equity,BOTH
TVSELECT,TVS Electronics Limited,BE,26-DEC-2003,10,1,INE236G01019,10,INE236G01019,532513,TVSELECT,TVS ELECTRONICS LTD.,Active,T ,10.0,INE236G01019,Storage Media &amp; Peripherals,Equity,BOTH
TVSHLTD,TVS Holdings Limited,EQ,23-OCT-2012,5,1,INE105A01035,5,INE105A01035,520056,SUNCLAYLTD,SUNDARAM-CLAYTON LTD.,Active,B ,5.0,INE105A01035,Auto Parts &amp; Equipment,Equity,BOTH
TVSMOTOR,TVS Motor Company Limited,EQ,02-AUG-2000,1,1,INE494B01023,1,INE494B01023,532343,TVSMOTOR,TVS MOTOR COMPANY LTD.,Active,A ,1.0,INE494B01023,2/3 Wheelers,Equity,BOTH
TVSSRICHAK,TVS Srichakra Limited,EQ,13-FEB-2007,10,1,INE421C01016,10,INE421C01016,509243,TVSSRICHAK,TVS SRICHAKRA LTD.-$,Active,B ,10.0,INE421C01016,Auto Tyres &amp; Rubber Products,Equity,BOTH
TVTODAY,TV Today Network Limited,EQ,16-JAN-2004,5,1,INE038F01029,5,INE038F01029,532515,TVTODAY,TV TODAY NETWORK LTD.,Active,B ,5.0,INE038F01029,Broadcasting &amp; Cable TV,Equity,BOTH
TVVISION,TV Vision Limited,EQ,15-SEP-2016,10,1,INE871L01013,10,INE871L01013,540083,TVVISION,TV Vision Ltd,Active,B ,10.0,INE871L01013,Broadcasting &amp; Cable TV,Equity,BOTH
UBL,United Breweries Limited,EQ,28-JUL-2008,1,1,INE686F01025,1,INE686F01025,532478,UBL,UNITED BREWERIES LTD.-$,Active,A ,1.0,INE686F01025,Breweries &amp; Distilleries,Equity,BOTH
UCAL,UCAL LIMITED,EQ,13-SEP-1995,10,1,INE139B01016,10,INE139B01016,500464,UCALFUEL,UCAL FUEL SYSTEMS LTD.,Active,B ,10.0,INE139B01016,Auto Parts &amp; Equipment,Equity,BOTH
UCOBANK,UCO Bank,EQ,09-OCT-2003,10,1,INE691A01018,10,INE691A01018,532505,UCOBANK,UCO BANK,Active,A ,10.0,INE691A01018,Banks,Equity,BOTH
UFLEX,UFLEX Limited,EQ,23-AUG-1995,10,1,INE516A01017,10,INE516A01017,500148,UFLEX,UFLEX LTD.,Active,B ,10.0,INE516A01017,Containers &amp; Packaging,Equity,BOTH
UFO,UFO Moviez India Limited,EQ,14-MAY-2015,10,1,INE527H01019,10,INE527H01019,539141,UFO,UFO Moviez India Ltd,Active,B ,10.0,INE527H01019,Broadcasting &amp; Cable TV,Equity,BOTH
UGARSUGAR,The Ugar Sugar Works Limited,EQ,23-AUG-2010,1,1,INE071E01023,1,INE071E01023,530363,UGARSUGAR,UGAR SUGAR WORKS LTD.-$,Active,B ,1.0,INE071E01023,Sugar,Equity,BOTH
ULTRACEMCO,UltraTech Cement Limited,EQ,24-AUG-2004,10,1,INE481G01011,10,INE481G01011,532538,ULTRACEMCO,ULTRATECH CEMENT LTD.,Active,A ,10.0,INE481G01011,Cement &amp; Cement Products,Equity,BOTH
UMESLTD,Usha Martin Education & Solutions Limited,EQ,12-JUL-2010,1,1,INE240C01028,1,INE240C01028,532398,UMESLTD,Usha Martin Education &amp; Solutions Limited,Active,B ,1.0,INE240C01028,IT Software Products,Equity,BOTH
UMIYA-MRO,UMIYA BUILDCON LIMITED,EQ,01-NOV-2000,5,1,INE398B01018,5,INE398B01018,532376,MRO-TEK,MRO-TEK Realty Ltd,Suspended,T ,5.0,INE398B01018,Telecom Equipment,Equity,BOTH
UNICHEMLAB,Unichem Laboratories Limited,EQ,07-FEB-2001,2,1,INE351A01035,2,INE351A01035,506690,UNICHEMLAB,UNICHEM LABORATORIES LTD.,Active,B ,2.0,INE351A01035,Pharmaceuticals,Equity,BOTH
UNIDT,United Drilling Tools Limited,EQ,25-SEP-2020,10,1,INE961D01019,10,INE961D01019,522014,UNIDT,UNITED DRILLING TOOLS LTD.,Active,Z ,10.0,INE961D01019,Other Industrial Goods,Equity,BOTH
UNIENTER,Uniphos Enterprises Limited,EQ,23-JAN-2004,2,1,INE037A01022,2,INE037A01022,500429,UNIPHOS,UNIPHOS ENTERPRISES LTD.,Active,B ,2.0,INE037A01022,Comm.Trading  &amp; Distribution,Equity,BOTH
UNIONBANK,Union Bank of India,EQ,24-SEP-2002,10,1,INE692A01016,10,INE692A01016,532477,UNIONBANK,UNION BANK OF INDIA,Active,A ,10.0,INE692A01016,Banks,Equity,BOTH
UNITECH,Unitech Limited,EQ,08-SEP-1999,2,1,INE694A01020,2,INE694A01020,507878,UNITECH,UNITECH LTD.,Active,A ,2.0,INE694A01020,Realty,Equity,BOTH
UNIVCABLES,Universal Cables Limited,EQ,17-MAY-1995,10,1,INE279A01012,10,INE279A01012,504212,UNIVCABLES,UNIVERSAL CABLES LTD.,Active,B ,10.0,INE279A01012,Other Elect.Equip./ Prod.,Equity,BOTH
UNOMINDA,UNO Minda Limited,EQ,02-FEB-2007,2,1,INE405E01023,2,INE405E01023,532539,MINDAIND,MINDA INDUSTRIES LTD.-$,Active,B ,2.0,INE405E01023,Auto Parts &amp; Equipment,Equity,BOTH
UPL,UPL Limited,EQ,23-JAN-2004,2,1,INE628A01036,2,INE628A01036,512070,UPL,UPL Limited,Active,A ,2.0,INE628A01036,Agrochemicals,Equity,BOTH
UPL,UPL Limited,EQ,23-JAN-2004,2,1,INE628A01036,2,INE628A01036,534401,UPLBBPH,UPLBBPH,Suspended,B ,2.0,INE628A01036,,Equity,BOTH
URJA,Urja Global Limited,EQ,28-MAR-2017,1,1,INE550C01020,1,INE550C01020,526987,URJAGLOBA,URJA GLOBAL LTD.,Active,T ,1.0,INE550C01020,Comm.Trading  &amp; Distribution,Equity,BOTH
USHAMART,Usha Martin Limited,EQ,11-OCT-2000,1,1,INE228A01035,1,INE228A01035,517146,USHAMART,USHA MARTIN LTD.,Active,B ,1.0,INE228A01035,Iron &amp; Steel Products,Equity,BOTH
UTTAMSUGAR,Uttam Sugar Mills Limited,EQ,10-APR-2006,10,1,INE786F01031,10,INE786F01031,532729,UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,Active,B ,10.0,INE786F01031,Sugar,Equity,BOTH
V2RETAIL,V2 Retail Limited,EQ,04-JUL-2007,10,1,INE945H01013,10,INE945H01013,532867,V2RETAIL,V2 RETAIL LTD.,Active,B ,10.0,INE945H01013,Department Stores,Equity,BOTH
VADILALIND,Vadilal Industries Limited,EQ,15-JUN-2011,10,1,INE694D01016,10,INE694D01016,519156,VADILALIND,VADILAL INDUSTRIES LTD.-$,Active,B ,10.0,INE694D01016,Packaged Foods,Equity,BOTH
VAKRANGEE,Vakrangee Limited,EQ,03-APR-2006,1,1,INE051B01021,1,INE051B01021,511431,VAKRANGEE,Vakrangee Limited-$,Active,A ,1.0,INE051B01021,Specialty Retail,Equity,BOTH
VALIANTORG,Valiant Organics Limited,EQ,23-JUL-2021,10,1,INE565V01010,10,INE565V01010,540145,VALIANTORG,Valiant Organics Ltd,Active,M ,10.0,INE565V01010,Pharmaceuticals,Equity,BOTH
VASCONEQ,Vascon Engineers Limited,EQ,15-FEB-2010,10,1,INE893I01013,10,INE893I01013,533156,VASCONEQ,Vascon Engineers Ltd,Active,B ,10.0,INE893I01013,Realty,Equity,BOTH
VASWANI,Vaswani Industries Limited,EQ,20-SEP-2011,10,1,INE590L01019,10,INE590L01019,533576,VASWANI,VASWANI INDUSTRIES LTD.,Active,B ,10.0,INE590L01019,Iron &amp; Steel/Interm.Products,Equity,BOTH
VEDL,Vedanta Limited,EQ,13-MAY-1998,1,1,INE205A01025,1,INE205A01025,500295,VEDL,Vedanta Limited,Active,A ,1.0,INE205A01025,Iron &amp; Steel/Interm.Products,Equity,BOTH
VENKEYS,Venky's (India) Limited,EQ,28-JUL-2003,10,1,INE398A01010,10,INE398A01010,523261,VENKYS,VENKY'S (INDIA) LTD.,Active,B ,10.0,INE398A01010,Packaged Foods,Equity,BOTH
VENUSREM,Venus Remedies Limited,BE,20-DEC-2006,10,1,INE411B01019,10,INE411B01019,526953,VENUSREM,VENUS REMEDIES LTD.,Active,B ,10.0,INE411B01019,Pharmaceuticals,Equity,BOTH
VETO,Veto Switchgears And Cables Limited,EQ,29-APR-2015,10,1,INE918N01018,10,INE918N01018,539331,VETO,Veto Switchgears and Cables Ltd,Active,B ,10.0,INE918N01018,Other Elect.Equip./ Prod.,Equity,BOTH
VGL,VARVEE GLOBAL LIMITED,EQ,21-NOV-2006,10,1,INE273D01019,10,INE273D01019,514274,AARVEEDEN,AARVEE DENIMS &amp; EXPORTS LTD.,Active,B ,10.0,INE273D01019,Textiles,Equity,BOTH
VGUARD,V-Guard Industries Limited,EQ,13-MAR-2008,1,1,INE951I01027,1,INE951I01027,532953,VGUARD,V-GUARD INDUSTRIES LTD.,Active,A ,1.0,INE951I01027,Other Elect.Equip./ Prod.,Equity,BOTH
VHL,Vardhman Holdings Limited,EQ,30-JUN-2005,10,1,INE701A01023,10,INE701A01023,500439,VHL,VARDHMAN HOLDINGS LTD.,Active,B ,10.0,INE701A01023,Finance (including NBFCs),Equity,BOTH
VIDHIING,Vidhi Specialty Food Ingredients Limited,EQ,02-MAR-2016,1,1,INE632C01026,1,INE632C01026,531717,VIDHIING,Vidhi Specialty Food Ingredients Ltd-$,Active,B ,1.0,INE632C01026,Specialty Chemicals,Equity,BOTH
VIJIFIN,Viji Finance Limited,EQ,11-JUL-2016,1,1,INE159N01027,1,INE159N01027,537820,VFL,Viji Finance Ltd,Active,T ,1.0,INE159N01027,Finance (including NBFCs),Equity,BOTH
VIKASECO,Vikas EcoTech Limited,EQ,12-DEC-2011,1,1,INE806A01020,1,INE806A01020,530961,VIKASECO,Vikas EcoTech Ltd,Active,B ,1.0,INE806A01020,Specialty Chemicals,Equity,BOTH
VIMTALABS,Vimta Labs Limited,EQ,15-DEC-2005,2,1,INE579C01029,2,INE579C01029,524394,VIMTALABS,VIMTA LABS LTD.-$,Active,B ,2.0,INE579C01029,Healthcare Services,Equity,BOTH
VINCOFE,Vintage Coffee And Beverages Limited,EQ,18-OCT-2024,10,1,INE498Q01014,10,INE498Q01014,538920,SPACEAGE,Spaceage Products Ltd,Active,XT,10.0,INE498Q01014,Comm.Trading  &amp; Distribution,Equity,BOTH
VINDHYATEL,Vindhya Telelinks Limited,EQ,08-FEB-1995,10,1,INE707A01012,10,INE707A01012,517015,VINDHYATEL,VINDHYA TELELINKS LTD.,Active,B ,10.0,INE707A01012,Telecom Cables,Equity,BOTH
VINYLINDIA,Vinyl Chemicals (India) Limited,EQ,21-JUL-2008,1,1,INE250B01029,1,INE250B01029,524129,VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,Active,B ,1.0,INE250B01029,Fibres &amp; Plastics,Equity,BOTH
VIPCLOTHNG,VIP Clothing Limited,EQ,06-AUG-2007,2,1,INE450G01024,2,INE450G01024,532613,VIPCLOTHNG,VIP Clothing Ltd,Active,B ,2.0,INE450G01024,Comm.Trading  &amp; Distribution,Equity,BOTH
VIPIND,VIP Industries Limited,EQ,02-MAR-2005,2,1,INE054A01027,2,INE054A01027,507880,VIPIND,V.I.P.INDUSTRIES LTD.-$,Active,B ,2.0,INE054A01027,Other Apparels &amp; Accessories,Equity,BOTH
VIPULLTD,Vipul Limited,EQ,23-APR-2015,1,1,INE946H01037,1,INE946H01037,511726,VIPUL,VIPUL LTD.,Active,B ,1.0,INE946H01037,Realty,Equity,BOTH
VISASTEEL,Visa Steel Limited,BE,17-MAR-2006,10,1,INE286H01012,10,INE286H01012,532721,VISASTEEL,VISA STEEL LTD.,Active,T ,10.0,INE286H01012,Iron &amp; Steel/Interm.Products,Equity,BOTH
VIVIDHA,Visagar Polytex Limited,EQ,21-MAY-2013,1,1,INE370E01029,1,INE370E01029,506146,VIVIDHA,VISAGAR POLYTEX LTD.,Active,B ,1.0,INE370E01029,Textiles,Equity,BOTH
VLSFINANCE,VLS Finance Limited,EQ,25-MAY-1995,10,1,INE709A01018,10,INE709A01018,511333,VLSFINANCE,VLS FINANCE LTD.,Active,B ,10.0,INE709A01018,Other Financial Services,Equity,BOTH
VMART,V-Mart Retail Limited,EQ,20-FEB-2013,10,1,INE665J01013,10,INE665J01013,534976,VMART,V-MART RETAIL LTD.,Active,B ,10.0,INE665J01013,Department Stores,Equity,BOTH
VOLTAMP,Voltamp Transformers Limited,EQ,20-SEP-2006,10,1,INE540H01012,10,INE540H01012,532757,VOLTAMP,VOLTAMP TRANSFORMERS LTD.,Active,B ,10.0,INE540H01012,Heavy Electrical Equipment,Equity,BOTH
VOLTAS,Voltas Limited,EQ,12-APR-1995,1,1,INE226A01021,1,INE226A01021,500575,VOLTAS,VOLTAS LTD.,Active,A ,1.0,INE226A01021,Construction &amp; Engineering,Equity,BOTH
VRLLOG,VRL Logistics Limited,EQ,30-APR-2015,10,1,INE366I01010,10,INE366I01010,539118,VRLLOG*,VRL Logistics Ltd,Active,B ,10.0,INE366I01010,Transportation - Logistics,Equity,BOTH
VSSL,Vardhman Special Steels Limited,EQ,17-MAY-2012,10,1,INE050M01012,10,INE050M01012,534392,VSSL,VARDHMAN SPECIAL STEELS LTD.,Active,B ,10.0,INE050M01012,Iron &amp; Steel Products,Equity,BOTH
VSTIND,VST Industries Limited,EQ,05-SEP-2003,10,1,INE710A01016,10,INE710A01016,509966,VSTIND,VST INDUSTRIES LTD.,Active,B ,10.0,INE710A01016,Cigarettes-Tobacco Products,Equity,BOTH
VSTTILLERS,V.S.T Tillers Tractors Limited,EQ,20-JUN-2011,10,1,INE764D01017,10,INE764D01017,531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,Active,B ,10.0,INE764D01017,Commercial Vehicles,Equity,BOTH
WABAG,VA Tech Wabag Limited,EQ,13-OCT-2010,2,1,INE956G01038,2,INE956G01038,533269,WABAG,VA TECH WABAG LTD.,Active,A ,2.0,INE956G01038,Utilities:Non-Elec.,Equity,BOTH
WALCHANNAG,Walchandnagar Industries Limited,EQ,18-SEP-1996,2,1,INE711A01022,2,INE711A01022,507410,WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.,Active,B ,2.0,INE711A01022,Construction &amp; Engineering,Equity,BOTH
